WSBoatType,WSRace,Year,Date,Season,WSMilitary,WSPosition,WSName,WSClub,WSClass,WSSubClass,WSTime,WSPoints,WSTrophies,WSNotes
Kayak,S,2004,TBA,2004,Civilian,13,"Bidgood Anthony & Males Staurt","RAF & ","K2 Senior",TBA,16:41:15,TBA,TBA,.
Kayak,A,2004,TBA,2004,Civilian,14,"Baker Paul","Royal Marines & ","K1 Senior",TBA,02:00:54,TBA,TBA,.
Kayak,A,2004,TBA,2004,Civilian,14,"Catto John & Damant Simon","Tonbridge & ","K2 Senior",TBA,02:06:45,TBA,TBA,.
Kayak,A,2004,TBA,2004,Civilian,14,"Trew Steve & Wood Mark","Poole Harbour & ","K2 Veteran",TBA,02:11:08,TBA,TBA,.
Kayak,A,2004,TBA,2004,Civilian,14,"Richardson David","Maidstone & ","K1 Veteran",TBA,02:15:21,TBA,TBA,.
Kayak,A,2004,TBA,2004,Civilian,14,"Mastrandrea Carmelo & Stirk Harry","Bedford School & ","K2 Junior",TBA,02:33:01,TBA,TBA,.
Kayak,A,2004,TBA,2004,Civilian,14,"Davis Connie & Wallace Rebecca","Kelly College & ","K2 Ladies",TBA,02:46:23,TBA,TBA,.
Kayak,B,2004,TBA,2004,Civilian,14,"Bowles Phil & Richardson David","Maidstone & ","K2 Senior",TBA,02:51:21,TBA,TBA,.
Kayak,B,2004,TBA,2004,Civilian,14,"Edwards Roger & Head Michael","Chelmsford & ","K2 Veteran",TBA,02:54:08,TBA,TBA,.
Kayak,A,2004,TBA,2004,Civilian,14,"Marshall Pierre & Marshall Peter","Falcon & ","Canadian Doubles",TBA,03:05:30,TBA,TBA,.
Kayak,B,2004,TBA,2004,Civilian,14,"Elwin George","Falcon & ","K1 Veteran",TBA,03:10:36,TBA,TBA,.
Kayak,B,2004,TBA,2004,Civilian,14,"Nutkins Michael & Williams Francis","Kimbolton School & ","K2 Junior",TBA,03:13:46,TBA,TBA,.
Kayak,C,2004,TBA,2004,Civilian,14,"Berendsen Kaj & Scott Dan","Woodmill & ","K2 Senior",TBA,03:47:36,TBA,TBA,.
Kayak,C,2004,TBA,2004,Civilian,14,"Archondakis Alan & Selwood Peter","Bourne End & ","K2 Veteran",TBA,04:08:43,TBA,TBA,.
Kayak,C,2004,TBA,2004,Civilian,14,"Shepherd Oliver & White Richard","Royal Hospital School","K2 Junior",TBA,04:13:11,TBA,TBA,.
Kayak,B,2004,TBA,2004,Civilian,14,"Thapa Hem. Chandra & Thapa Khim","Phikkar Chaina & ","Canadian Doubles",TBA,04:35:26,TBA,TBA,.
Kayak,C,2004,TBA,2004,Civilian,14,"Pitts James","Kelly College & ","K1 Senior",TBA,04:37:26,TBA,TBA,.
Kayak,C,2004,TBA,2004,Civilian,14,"Page Jennie & Page Laura","Independent & ","K2 Ladies",TBA,04:56:36,TBA,TBA,.
Kayak,C,2004,TBA,2004,Civilian,14,"Palmer Ian","Pangbourne & ","K1 Veteran",TBA,05:10:07,TBA,TBA,.
Kayak,D,2004,TBA,2004,Civilian,14,"Darling Wayne & Johnson Andrew","Recc & ","K2 Senior",TBA,05:47:38,TBA,TBA,.
Kayak,D,2004,TBA,2004,Civilian,14,"Clark John & Gompels Nicholas","Independent & ","K2 Veteran",TBA,06:52:13,TBA,TBA,.
Kayak,S,2004,TBA,2004,Civilian,14,"John Barry & Wilkins Simon","Soar Valley & ","K2 Senior",TBA,16:55:44,TBA,TBA,.
Kayak,A,2004,TBA,2004,Civilian,15,"Meyer Richard","Woodmill & ","K1 Senior",TBA,02:01:13,TBA,TBA,.
Kayak,A,2004,TBA,2004,Civilian,15,"Burness Paul & Fillingham Malcolm","Wokingham & ","K2 Veteran",TBA,02:11:14,TBA,TBA,.
Kayak,A,2004,TBA,2004,Civilian,15,"Price Stephen & Wilkens Paul","Soar Valley & ","K2 Senior",TBA,02:11:24,TBA,TBA,.
Kayak,A,2004,TBA,2004,Civilian,15,"Freer Alan","Independent & ","K1 Veteran",TBA,02:18:49,TBA,TBA,.
Kayak,A,2004,TBA,2004,Civilian,15,"Garth Tom & Spencer William","Blundell's School & ","K2 Junior",TBA,02:35:48,TBA,TBA,.
Kayak,A,2004,TBA,2004,Civilian,15,"Sanderson Frances & Soar Kate","Falcon & ","K2 Ladies",TBA,02:47:28,TBA,TBA,.
Kayak,B,2004,TBA,2004,Civilian,15,"Emery Mark & Wakeling Matt","Bradford On Avon","K2 Senior",TBA,02:51:54,TBA,TBA,.
Kayak,B,2004,TBA,2004,Civilian,15,"Philips Tim & Veevers Nick","Richmond & ","K2 Veteran",TBA,02:54:47,TBA,TBA,.
Kayak,B,2004,TBA,2004,Civilian,15,"Butler Brian","A.D.J. & ","K1 Veteran",TBA,03:13:07,TBA,TBA,.
Kayak,B,2004,TBA,2004,Civilian,15,"Holbrook Simon","Royal Hospital School & ","K1 Senior",TBA,03:16:34,TBA,TBA,.
Kayak,B,2004,TBA,2004,Civilian,15,"Mastrandrea Carmelo & Stirk Harry","Bedford School & ","K2 Junior",TBA,03:17:48,TBA,TBA,.
Kayak,A,2004,TBA,2004,Civilian,15,"Green Jason & Neville Daniel","Barking & Dagenham & ","Canadian Doubles",TBA,03:46:00,TBA,TBA,.
Kayak,C,2004,TBA,2004,Civilian,15,"Johnson Dean & Upson Steve","Recc & ","K2 Senior",TBA,03:50:15,TBA,TBA,.
Kayak,C,2004,TBA,2004,Civilian,15,"Acreman Malcolm & Lewis Chris","Poole Harbour & ","K2 Veteran",TBA,04:10:00,TBA,TBA,.
Kayak,C,2004,TBA,2004,Civilian,15,"Bond Alexei & Paine Howard","Dauntsey's School & ","K2 Junior",TBA,04:13:29,TBA,TBA,.
Kayak,C,2004,TBA,2004,Civilian,15,"Edison Rob","Independent & ","K1 Senior",TBA,04:37:52,TBA,TBA,.
Kayak,B,2004,TBA,2004,Civilian,15,"Fowle Andrew & Workman Mark","Phikkar Chaina & ","Canadian Doubles",TBA,04:56:10,TBA,TBA,.
Kayak,C,2004,TBA,2004,Civilian,15,"Abbatt Hester & Martin Emma","Dauntsey's School & ","K2 Ladies",TBA,05:04:49,TBA,TBA,.
Kayak,D,2004,TBA,2004,Civilian,15,"Berendsen Kaj & Scott Dan","Woodmill & ","K2 Senior",TBA,05:51:59,TBA,TBA,.
Kayak,D,2004,TBA,2004,Civilian,15,"Coleman Anthony & Harrison Martyn","Exeter & ","K2 Veteran",TBA,06:59:24,TBA,TBA,.
Kayak,A,2004,TBA,2004,Civilian,16,"Neale Clive","Tonbridge & ","K1 Senior",TBA,02:02:01,TBA,TBA,.
Kayak,A,2004,TBA,2004,Civilian,16,"Lloyd Nick & Turza Joszef","Richmond & ","K2 Senior",TBA,02:11:45,TBA,TBA,.
