BoatType,Ladies,Year,Date,Season,Military,Position,Name,Club,Class,SubClass,Time,DecimalTime,Trophies,Record,Notes
Kayak,Male,1982,"",1982,Civilian,42,"Cattermole J D & Sinclair P J","1st Lewes Venture Scouts",Senior,Scouts,22:08:30,22.1,"","",""
Kayak,Male,1982,"",1982,Army,43,"Standfield P & Smith G","Royal Military Col. of Science",Senior,"",22:19:52,22.3,"","",""
Kayak,Male,1982,"",1982,Navy,44,"Davis P R & Evans M","Royal Marines",Senior,"",22:25:20,22.4,"","",""
Kayak,Male,1982,"",1982,Army,45,"Davidson R S & Harris I G","28 A. E. Regt.",Senior,"",22:32:35,22.5,"","",""
Kayak,Ladies,1982,"",1982,Civilian,27,"Cockerton Amanda & Carpenter Heather",Stubbers,Junior,"",22:35:53,22.6,"","",""
Kayak,Male,1982,"",1982,Civilian,46,"Lankester T J R & Newman P J","Maidstone ",Senior,"",22:43:34,22.7,"","",""
Kayak,Male,1982,"",1982,Civilian,47,"Coslett T & Wamock S","Southampton University",Senior,University,23:07:24,23.1,"","",""
Kayak,Male,1982,"",1982,Civilian,28,"Ogden P T & Farren E","Nuneaton Social Services",Junior,"",23:11:03,23.2,"","",""
Kayak,Male,1982,"",1982,Civilian,48,"Dexter A C & Mulvey M","Liverpool University",Senior,University,23:21:36,23.4,"","",""
Kayak,Male,1982,"",1982,Civilian,49,"Derwin S & Hellawell D","Northern Area B.C.U.",Senior,"",23:22:00,23.4,"","",""
Kayak,Male,1982,"",1982,Army,50,"Passfield J N & Vaughan M B","28 A. E. Regt.",Senior,"",23:23:46,23.4,"","",""
Kayak,Mixed,1982,"",1982,Civilian,51,"Templeton Susan & Milter A","Itchen Valley ",Senior,"",23:27:13,23.5,"","",""
Kayak,Male,1982,"",1982,RAF,52,"Mooney PJ & Moderate C","Royal Air Force",Senior,"",23:29:30,23.5,RAF,"",""
Kayak,Mixed,1982,"",1982,Civilian,29,"Crabtree Alice & Funnefl S J","1st Lewes Venture Scouts",Junior,"",23:29:42,23.5,"","",""
Kayak,Male,1982,"",1982,Navy,53,"Brady M & Hall J W","Royal Marines",Senior,"",23:30:17,23.5,"","",""
Kayak,Male,1982,"",1982,Civilian,54,"Catlin Ngaire & Tindle P","Highfields School",Senior,"",23:32:37,23.5,"","",""
Kayak,Male,1982,"",1982,Civilian,55,"Vickery J & Goodey J",Brooklands,Senior,"",23:33:30,23.6,"","",""
Kayak,Male,1982,"",1982,Civilian,30,"Lyden N & Coster G","Tooting Sea Cadets",Junior,"",23:43:25,23.7,"","",""
Kayak,Male,1982,"",1982,Army,56,"Maguire C R & Owsnett M","28 A. E. Regt.",Senior,"",23:44:13,23.7,"","",""
Kayak,Mixed,1982,"",1982,Civilian,31,"Baldwin Lucy & Lowe J R",A.C.U.,Junior,"",23:44:23,23.7,"","",""
Kayak,Male,1982,"",1982,Army,57,"Rowbotham M & Owen R D","28 A. E. Regt.",Senior,"",23:54:53,23.9,"","",""
Kayak,Male,1982,"",1982,Civilian,58,"Peacock L & Whitmill R","LV.LO. & Vent -Ayia /s",Senior,"",24:14:06,24.2,"","",""
Kayak,Male,1982,"",1982,Civilian,59,"Cook K G & Reynolds J P","Woolacombe SLSC",Senior,"",24:37:10,24.6,"","",""
Kayak,Male,1982,"",1982,Navy,60,"Smith M & Heightley K","HMS Daedalus RNKA",Senior,"",24:38:07,24.6,Navy,"",""
Kayak,Male,1982,"",1982,Civilian,32,"Jeffery J & Ross J","Metropolitan Police",Junior,"",24:49:47,24.8,"","",""
Kayak,Male,1982,"",1982,Civilian,61,"Charles J & Weller W P","2nd Basingstoke Boys Brigade",Senior,Scouts,24:53:50,24.9,"","",""
Kayak,Mixed,1982,"",1982,Civilian,33,"Joyce Ann & Townsend Claire",Stubbers,Junior,"",24:55:52,24.9,"","",""
Kayak,Male,1982,"",1982,Civilian,62,"Histed MJ & Rainer T C","Bromley ",Senior,"",25:05:18,25.1,"","",""
Kayak,Male,1982,"",1982,Civilian,63,"Nightingale D P & Bowker LH",Independent,Senior,"",25:07:09,25.1,"","",""
Kayak,Male,1982,"",1982,Civilian,64,"Corbett A & Bradfield A","Royal Oak Windsor",Senior,"",25:09:42,25.1,"","",""
Kayak,Male,1982,"",1982,Civilian,65,"Pettitt B T & Todman A J","University of E. Anglia ",Senior,University,25:24:59,25.4,"","",""
Kayak,Male,1982,"",1982,Civilian,66,"Humphrey DJ & Gardiner A C","Perranporth Surf Life Saving Club",Senior,"",25:28:43,25.5,"","",""
Kayak,Male,1982,"",1982,Civilian,67,"Kent Richard J & Parker J M","Cricket  & Itchen V. Scouts",Senior,Scouts,25:29:08,25.5,"","",""
Kayak,Male,1982,"",1982,Civilian,68,"Aplin S G & Aplin B E","Cardiff University  & Loughborough University ",Senior,University,25:48:41,25.8,"","",""
Kayak,Male,1982,"",1982,Civilian,69,"Johnson N P & Franks MA","Reading Garage ",Senior,"",25:49:40,25.8,"","",""
Kayak,Male,1982,"",1982,Civilian,70,"Ditworth M R & Hobbs C E","1st Langley Green Scouts",Senior,Scouts,25:55:16,25.9,"","",""
Kayak,Male,1982,"",1982,Army,71,"Marsham J K & Rowiatt M","H.Q. U.K.LF. (Army)",Senior,"",25:55:20,25.9,"","",""
Kayak,Male,1982,"",1982,Civilian,72,"Bassett A & Miemicki D","New York CRA/US CA",Senior,Overseas,26:05:39,26.1,"","",""
Kayak,Male,1982,"",1982,RAF,73,"Jones T D & Headley C J","RAF Swinderby",Senior,"",26:19:56,26.3,"","",""
Kayak,Male,1982,"",1982,Civilian,74,"Street R N & Street P",Independent,Senior,"",26:30:21,26.5,"","",""
Kayak,Male,1982,"",1982,Civilian,75,"Whitaker H N & Smith C","Woolacombe SLSC",Senior,"",26:32:25,26.5,"","",""
Kayak,Male,1982,"",1982,Civilian,76,"Scott P & Olding T","Exeter ",Senior,"",26:53:33,26.9,"","",""
Kayak,Male,1982,"",1982,Civilian,77,"Dean W R & Hodson W","Military Works Force",Senior,"",26:55:53,26.9,"","",""
Kayak,Male,1982,"",1982,Civilian,78,"Colegate M & Johnson Alan","Tonbridge ",Senior,"",27:07:32,27.1,"","",""
Kayak,Male,1982,"",1982,Civilian,79,"Cook S K & Price DA","1st Woodley Venture Scouts",Senior,Scouts,27:12:20,27.2,"","",""
Kayak,Male,1982,"",1982,Civilian,80,"Ogbum W D & Pocock DA",Independent,Senior,"",27:25:59,27.4,"","",""
Kayak,Male,1982,"",1982,Civilian,81,"Leslie D & Roche D","47th Newham Scouts",Senior,Scouts,27:26:54,27.4,"","",""
Kayak,Male,1982,"",1982,Civilian,82,"Howard G & Nicholls R A","Military Works Force",Senior,"",27:30:25,27.5,"","",""
Kayak,Male,1982,"",1982,Navy,83,"Hodgson M & Laker G","HMS Pembroke (RN)",Senior,"",27:40:19,27.7,"","",""
Kayak,Male,1982,"",1982,Civilian,84,"Rose T J & Rutherford P","Northeast Area B.C.U.",Senior,"",27:48:07,27.8,"","",""
Kayak,Male,1982,"",1982,Civilian,85,"Spence P & Nixon M","North Watford Venture Scouts",Senior,Scouts,27:52:38,27.9,"","",""
Kayak,Male,1982,"",1982,Civilian,86,"Cumock J & Bateman P K","Central Windsor V. Scouts",Senior,Scouts,27:55:23,27.9,"","",""
Kayak,Male,1982,"",1982,Civilian,87,"Press NJ & Mundie G P","2nd Fareham Vent. Scouts",Senior,Scouts,28:08:45,28.1,"","",""
Kayak,Male,1982,"",1982,Navy,88,"England I R & Waller B A","HMS Seahawk",Senior,"",28:26:30,28.4,"","",""
Kayak,Ladies,1982,"",1982,Civilian,89,"Skinner Sheila & Herbert Janet",Independent,Senior,"",28:48:13,28.8,Ladies,"",""
Kayak,Male,1982,"",1982,Civilian,34,"Heald P J & Broadbent A","Jubiltee 80 Venture Unit",Junior,"",29:02:53,29.0,"","",""
Kayak,Male,1982,"",1982,Civilian,90,"Cronin T & Moss S","Chalfont Park ",Senior,"",29:57:45,30.0,"","",""
Kayak,Male,1982,"",1982,Civilian,35,"Ebsworth D & Grant A A","Hillside School",Junior,"",30:20:25,30.3,"","",""
Kayak,Male,1982,"",1982,Civilian,91,"Gooding P J & Nicholas R",Independent,Senior,"",30:39:05,30.6,"","",""
Kayak,Male,1982,"",1982,Civilian,36,"Wood P D & Hambteton J L",Independent,Junior,"",31:11:16,31.2,"","",""
Kayak,Ladies,1982,"",1982,Civilian,37,"Baker Claire & Kent Julie","Itchen Rangers",Junior,"",31:18:23,31.3,"","",""
Kayak,Male,1982,"",1982,Civilian,38,"Bottrell R & Balston R","Hillside School",Junior,"",32:08:15,32.1,"","",""
Kayak,Male,1982,"",1982,Civilian,92,"Tucker A F & Tucker D A","Canadian  of G.B.",Senior,"",32:17:55,32.3,"","",""
Kayak,Male,1982,"",1982,Civilian,39,"Trundley A & Trap I","Tooting Sea Cadets",Junior,"",32:53:54,32.9,"","",""
Kayak,Male,1982,"",1982,Civilian,93,"Pittams R & Ellis A","The Committee",Senior,"",32:55:58,32.9,"","",""
Kayak,Male,1982,"",1982,Army,94,"Gilbert E J & Ford DA","81 Ordnance Coy.",Senior,"",34:21:59,34.3,"","",""
Kayak,Male,1982,"",1982,Army,95,"Dade R & Taylor C T","81 Ordnance Coy.",Senior,"",34:23:56,34.4,"","",""
Kayak,Male,1982,"",1982,Civilian,96,"Rex A K & Corbin D J",Independent,Senior,"",34:41:38,34.7,"","",""
Kayak,Male,1982,"",1982,Civilian,97,"Thorndyke T J & Pomfret M","AA Social Club",Senior,"",35:24:30,35.4,"","",""
Kayak,Male,1982,"",1982,Civilian,98,"Hollingshead M J & Williams P M","Bristol ",Senior,"",35:26:29,35.4,"","",""
Kayak,Male,1982,"",1982,Army,99,"Sheath D H & Gorman R A","289 CDO Bty (V)",Senior,Reserve,35:32:24,35.5,"","",""
Kayak,Male,1982,"",1982,Civilian,100,"Faulder D & Crane J P","Mullard Ltd",Senior,"",35:32:24,35.5,"","",""
Kayak,Male,1982,"",1982,Army,101,"Latham J F & Brawley A","266 Bty RA (V)",Senior,Reserve,35:40:14,35.7,"","",""
Kayak,Male,1982,"",1982,Civilian,102,"Poole R J & Scrivener C S","Lodden District Scouts",Senior,Scouts,36:47:30,36.8,"","",""
Kayak,Male,1982,"",1982,Navy,103,"Churchley W & Walters K","Royal Navy",Senior,"",36:59:22,37.0,"","",""
Kayak,Male,1982,"",1982,Civilian,104,"Legate PR & Tonkin MJ","Solent ",Senior,"",36:59:44,37.0,"","",""
Kayak,Male,1982,"",1982,Civilian,105,"Richardson A W & East J M","Military Works Force",Senior,"",37:12:02,37.2,"","",""
Kayak,Male,1982,"",1982,Civilian,106,"Coleman K S & Freer J","Tonbridge ",Senior,"",37:21:42,37.3,"","",""
Kayak,Male,1982,"",1982,Civilian,107,"Powell R J & Carpenter R W",Independent,Senior,"",40:08:32,40.1,"","",""
Kayak,Male,1982,"",1982,Army,108,"Hutt R W & Doughty P T","266 Bty RA (V)",Senior,Reserve,43:57:47,44.0,"","",""
Kayak,Male,1982,"",1982,Civilian,109,"Woodley B & Morley A",Independent,Senior,"",49:51:39,49.8,"","",""
Kayak,Male,1982,"",1982,Civilian,110,"Beale A R & Skinner G","Endeavour ",Senior,Veteran,52:56:17,52.9,Veteran,"",""
Kayak,Mixed,1982,"",1982,Civilian,111,"Leggott J & Smith Theresa","Bromley ",Senior,"",54:45:52,54.7,"","",""
Kayak,Male,1982,"",1982,Civilian,112,"Jones G P & Heselwood M","Walton District British Legion",Senior,"",59:39:25,59.6,"","",""
Kayak,Male,1983,"",1983,Civilian,1,"Chretien L & Wright P",Stubbers,Junior,"",17:37:56,17.6,Civilian,"",""
Kayak,Male,1983,"",1983,Civilian,2,"Kendall T & Cottam M","Leighton Park School",Junior,"",17:41:45,17.7,"","",""
Kayak,Male,1983,"",1983,Civilian,3,"Topham Nik J & Challacombe S N","Warren ",Junior,"",17:46:50,17.8,"","",""
Kayak,Male,1983,"",1983,Civilian,4,"Wyatt H & Glass L","Leighton Park School",Junior,"",18:13:41,18.2,"","",""
Kayak,Male,1983,"",1983,Civilian,5,"Whitmore T & Battenburg A","Leighton Park School",Junior,"",18:24:52,18.4,"","",""
Kayak,Male,1983,"",1983,Civilian,6,"Newey C & Matthes A","Warren ",Junior,"",18:40:59,18.7,"","",""
Kayak,Male,1983,"",1983,Civilian,7,"Moore P & Dresser Guy","Bryanston School",Junior,"",18:49:14,18.8,"","",""
Kayak,Male,1983,"",1983,Civilian,8,"Howorth P & Elliot J","Leighton Park School",Junior,"",19:01:50,19.0,"","",""
Kayak,Male,1983,"",1983,Civilian,9,"Siegel D & Bushel R D",Stubbers,Junior,"",19:07:32,19.1,"","",""
Kayak,Male,1983,"",1983,Civilian,10,"Adams Mark & Rust S","24th Harlow Scouts",Junior,Scouts,19:12:12,19.2,Scouts,"",""
Kayak,Mixed,1983,"",1983,Civilian,11,"Brown I & Gourlay A","Leighton Park School",Junior,"",19:33:02,19.6,"Home Built","",""
Kayak,Male,1983,"",1983,Civilian,12,"See P & Spain P A","Warren ",Junior,"",19:33:19,19.6,"","",""
Kayak,Male,1983,"",1983,Civilian,13,"Davies S J & Drummond P S","Metropolitan Police",Junior,Police,19:55:11,19.9,Police,"",""
Kayak,Male,1983,"",1983,Civilian,1,"O'Donovan D & Kennedy J J","Argonauts  - Cork",Senior,Overseas,19:56:50,19.9,Civilian,"",""
Kayak,Male,1983,"",1983,Civilian,14,"Jones S E & England P J","Thames Valley Police",Junior,"",19:58:00,20.0,"","",""
Kayak,Male,1983,"",1983,Civilian,15,"Hine K S & Bridge I M","Thames Valley Police",Junior,"",20:09:05,20.1,"","",""
Kayak,Male,1983,"",1983,Civilian,16,"Schofield N R & Schofield C W","Norwich Sea Scouts",Junior,"",20:21:07,20.4,"","",""
Kayak,Male,1983,"",1983,Civilian,17,"Moore S & Coulson D","Bryanston School",Junior,"",20:30:39,20.5,"","",""
Kayak,Male,1983,"",1983,Army,2,"Wood T & Heath A","Royal Engineers",Senior,"",20:30:58,20.5,"Army,Services","",""
Kayak,Male,1983,"",1983,Civilian,18,"Calkin D A & Duffy H A","Princess Marina College",Junior,"",20:32:19,20.5,"","",""
Kayak,Male,1983,"",1983,Civilian,19,"Palmer P & Palmer S","Harlow K.C.",Junior,"",20:39:09,20.6,"","",""
Kayak,Male,1983,"",1983,Civilian,20,"DuHehan J & Banks J","Hereford ",Junior,"",20:42:58,20.7,"","",""
Kayak,Male,1983,"",1983,Civilian,21,"Welsh S & Freeman J","Bryanston School",Junior,"",20:51:53,20.9,"","",""
Kayak,Male,1983,"",1983,Civilian,3,"Lankester T J R & Anderson J L","Gillingham ",Senior,"",21:03:02,21.1,"","",""
Kayak,Male,1983,"",1983,Civilian,4,"Parsons A P & Pritchard M L","Birmingham University",Senior,University,21:14:39,21.2,"","",""
Kayak,Male,1983,"",1983,Civilian,22,"Franklin P & Fletcher W","12 Ruislip & Concorde V.S.U.",Junior,"",21:21:57,21.4,"","",""
Kayak,Male,1983,"",1983,Army,5,"Davidson R S & Wright N","Royal Engineers",Senior,"",21:47:34,21.8,"","",""
Kayak,Ladies,1983,"",1983,Civilian,6,"Garrett Mary & O'Byme Sheila","Richmond  & Argonauts  - Cork",Senior,"",21:47:57,21.8,Ladies,"",""
Kayak,Male,1983,"",1983,Army,7,"Howie D & Hayes Des","21 (Artists)",Senior,"",21:49:07,21.8,"","",""
Kayak,Male,1983,"",1983,Navy,8,"Smith S L & Davis P R","Royal Marines",Senior,"",21:50:35,21.8,"","",""
Kayak,Male,1983,"",1983,Civilian,9,"White Ian & White H","Hereford ",Senior,"",21:54:45,21.9,Mixed,"",""
Kayak,Male,1983,"",1983,Civilian,10,"Craddock J & Carr D A","Portscreek Venture Scouts",Senior,Scouts,22:02:22,22.0,Scouts,"",""
Kayak,Male,1983,"",1983,Civilian,23,"Arnold P A & Clarke A B",Wodifals,Junior,"",22:06:00,22.1,"","",""
Kayak,Male,1983,"",1983,Civilian,24,"Hemsley T C & Bradley M R","Metropolitan Police",Junior,"",22:13:07,22.2,"","",""
Kayak,Male,1983,"",1983,Civilian,25,"Huntsman I & Hardman M","11th Durham Venture Scouts",Junior,"",22:13:16,22.2,"","",""
Kayak,Male,1983,"",1983,Civilian,26,"Haider K M & Letchford S",Stubbers,Junior,"",22:15:07,22.3,"","",""
Kayak,Male,1983,"",1983,Civilian,27,"Taylor B & Miller D","Millfield School",Junior,"",22:15:21,22.3,"","",""
Kayak,Male,1983,"",1983,Civilian,28,"McGinty M P & Honey","Metropolitan Police",Junior,"",22:15:29,22.3,"","",""
Kayak,Male,1983,"",1983,Civilian,29,"Goadby P A & Chappell D J","Millfield School",Junior,"",22:19:16,22.3,"","",""
Kayak,Male,1983,"",1983,Civilian,11,"Fitchet A & Purkiss Rosemary","Poole Harbour ",Senior,"",22:22:02,22.4,"","",""
Kayak,Male,1983,"",1983,Civilian,30,"Curmeen S P & Rhodes B J","Metropolitan Police",Junior,"",22:22:53,22.4,"","",""
Kayak,Male,1983,"",1983,Civilian,31,"Swinbum S E & Taylor D P","Thames Valley Police",Junior,"",22:25:52,22.4,"","",""
Kayak,Male,1983,"",1983,Army,12,"Chaloner N S & Mills W J","32 G.W.Reg/RA",Senior,"",22:29:30,22.5,"","",""
Kayak,Male,1983,"",1983,Civilian,32,"Crump F T & Lloyd A G","Princess Marina College",Junior,"",22:30:11,22.5,"","",""
Kayak,Male,1983,"",1983,Civilian,13,"Catchlove R A F & Oliver L","Gillingham ",Senior,"",22:39:47,22.6,"","",""
Kayak,Male,1983,"",1983,Army,14,"Perfect R W J & Tanner L","Royal Engineers",Senior,"",22:50:31,22.8,"","",""
Kayak,Male,1983,"",1983,Civilian,15,"Taylor W & Bowies M G","Gillingham ",Senior,"",22:57:29,23.0,"","",""
Kayak,Male,1983,"",1983,Civilian,16,"Gates B C & Evans C W","Hereford ",Senior,"",22:59:22,23.0,Lee,"",""
Kayak,Male,1983,"",1983,Army,17,"Bane S J & Williamson K","Royal Military Col. of Science",Senior,"",23:03:31,23.1,"","",""
Kayak,Male,1983,"",1983,Civilian,18,"Quill P & Gould S","Adur Centre",Senior,"",23:05:50,23.1,"Home Built","",""
Kayak,Male,1983,"",1983,Civilian,19,"Gardiner A C & Amos S J","Perrenporth Scouts & Exeter Scouts",Senior,Scouts,23:12:20,23.2,"","",""
Kayak,Male,1983,"",1983,Civilian,33,"McKeand G M & Humberstone G",Stubbers,Junior,"",23:18:46,23.3,"","",""
Kayak,Male,1983,"",1983,Army,20,"Wauters F & Van Sant W","Para-Commando Belgium",Senior,Overseas,23:24:32,23.4,"","",""
Kayak,Male,1983,"",1983,Army,21,"Smith S & Jardine G","Royal Engineers",Senior,"",23:24:36,23.4,"","",""
Kayak,Male,1983,"",1983,Navy,22,"Baker G P & Burrows C D","Royal Marines",Senior,"",23:29:31,23.5,"","",""
Kayak,Male,1983,"",1983,RAF,23,"Coslett T & Hawkins S","RAF CA",Senior,"",23:37:14,23.6,RAF,"",""
Kayak,Male,1983,"",1983,Civilian,34,"Jordan P J & Marjason T D","Metropolitan Police",Junior,"",23:38:25,23.6,"","",""
Kayak,Male,1983,"",1983,Civilian,24,"Cronin T & Mosse F","Chalfont Park ",Senior,"",23:42:43,23.7,"","",""
Kayak,Male,1983,"",1983,Civilian,35,"Chapman N K & Williamson I J","4 Woodley Scouts",Junior,"",23:45:16,23.8,"","",""
Kayak,Male,1983,"",1983,Civilian,25,"Jones A V & Birch G","Worthies S & S C",Senior,"",23:46:48,23.8,"","",""
Kayak,Ladies,1983,"",1983,Civilian,36,"Scott C & Young D",Stubbers,Junior,"",23:53:01,23.9,Ladies,"",""
Kayak,Male,1983,"",1983,Civilian,26,"Ufley C J & Eastgate J C","Hemel Hempstead ",Senior,"",23:59:37,24.0,"","",""
Kayak,Male,1983,"",1983,Civilian,37,"Baylis R A & Rees C","Plymstock School",Junior,"",24:00:18,24.0,"","",""
Kayak,Male,1983,"",1983,Civilian,38,"Hal J D & Read A W","Junior Leaders Regt R.E.",Junior,"",24:28:08,24.5,"","",""
Kayak,Male,1983,"",1983,Civilian,27,"Slater J & Spiller A G","Longridge ",Senior,Scouts,24:38:19,24.6,"","",""
Kayak,Male,1983,"",1983,Navy,28,"Alpin B E & Alpin S G","Royal Marines",Senior,"",24:43:48,24.7,"","",""
Kayak,Male,1983,"",1983,Civilian,29,"Cattermole J D & Cattermole M J","1st Lewes Venture Scouts",Senior,Scouts,24:48:53,24.8,"","",""
Kayak,Male,1983,"",1983,Civilian,39,"Harris S & Carpenter F",Stubbers,Junior,"",25:18:16,25.3,"","",""
Kayak,Male,1983,"",1983,Civilian,40,"Gay J & Kingman P","Melksham & Chippenham",Junior,"",25:20:50,25.3,"","",""
Kayak,Male,1983,"",1983,Civilian,41,"Hill R & Lange J","Junior Leaders Regt R.E.",Junior,"",25:24:48,25.4,"","",""
Kayak,Male,1983,"",1983,Civilian,30,"Hardman K & Hutchinson P","Durham Venture Scouts & Quykham Venture Scouts",Senior,Scouts,25:33:00,25.6,"","",""
Kayak,Male,1983,"",1983,Civilian,42,"Brown D & Foster K","Army Apprentices College, Chepstow",Junior,"",25:41:14,25.7,"","",""
Kayak,Male,1983,"",1983,Civilian,43,"Treadgold J R & Chapman A G","Forest School",Junior,"",25:41:50,25.7,"","",""
Kayak,Male,1983,"",1983,Civilian,44,"Warner M & Simpson D","2nd Chadwell Heath Scouts",Junior,"",25:43:29,25.7,"","",""
Kayak,Male,1983,"",1983,Army,31,"Purvis I & Lawrence C","21 (Artists)",Senior,Reserve,25:44:10,25.7,Reserve,"",""
Kayak,Male,1983,"",1983,Civilian,33,"Butt A P & Bailey C A","Phoenix Venture Scouts",Senior,Scouts,25:47:18,25.8,"","",""
Kayak,Male,1983,"",1983,Civilian,45,"Chapman L & James N R","Thames Valley Police",Junior,"",25:56:27,25.9,"","",""
Kayak,Male,1983,"",1983,Army,32,"Butcher D L & Watling J","Royal Artillery",Senior,"",25:59:02,26.0,"","",""
Kayak,Male,1983,"",1983,Civilian,34,"Guest R W & Wright R L","Lincoln District Scouts",Senior,Scouts,26:00:58,26.0,"","",""
Kayak,Male,1983,"",1983,Civilian,35,"Rowe R E & Halliday A",Independent,Senior,"",26:04:08,26.1,"","",""
Kayak,Male,1983,"",1983,Civilian,46,"Brook T J & Reavill AS","Kings School. Canterbury",Junior,"",26:08:22,26.1,"","",""
Kayak,Male,1983,"",1983,Civilian,36,"Gurr G & Denton J","Stubbers  & Metro",Senior,"",26:10:21,26.2,"","",""
Kayak,Male,1983,"",1983,Army,37,"Miller S & Hannam I","21 (Artists)",Senior,Reserve,26:22:47,26.4,"","",""
Kayak,Male,1983,"",1983,Civilian,38,"Hall M C S & Kirk K M",Independent,Senior,"",26:23:10,26.4,"","",""
Kayak,Male,1983,"",1983,Civilian,47,"Denniston L & Smith M","Thames Valley & Metropolitan Police Cadets",Junior,"",26:25:54,26.4,"","",""
Kayak,Male,1983,"",1983,Civilian,48,"Formolli J J & South B J","Metropolitan Police",Junior,"",26:50:08,26.8,"","",""
Kayak,Male,1983,"",1983,Civilian,49,"Flynn M C & Weeks P M","Phoenix Venture Scouts",Junior,"",26:52:46,26.9,"","",""
Kayak,Male,1983,"",1983,Civilian,39,"Skates S J & Lomax N J","Wokingham Scouts",Senior,Scouts,26:54:01,26.9,"","",""
Kayak,Male,1983,"",1983,Civilian,50,"Abbott G & Pike M","Basingstoke Canal ",Junior,"",27:00:06,27.0,"","",""
Kayak,Male,1983,"",1983,Civilian,51,"Jacobs T & Cummins A M","Junior Leaders Regt R.E.",Junior,"",27:29:02,27.5,"","",""
Kayak,Male,1983,"",1983,Army,40,"Grieson LG & Taylor J B","Royal Artillery",Senior,"",27:31:19,27.5,"","",""
Kayak,Male,1983,"",1983,Civilian,41,"Newton C T & Brace M T","Stubbers  & Metro",Senior,"",27:42:23,27.7,"","",""
Kayak,Male,1983,"",1983,Civilian,42,"Catlin N & Slater W","Highfields School",Senior,"",27:45:28,27.8,"","",""
Kayak,Male,1983,"",1983,Civilian,43,"Jork R & Otto H J","Alster  - Hamburg",Senior,Overseas,27:50:05,27.8,"","",""
Kayak,Male,1983,"",1983,Civilian,44,"Jenkins N & Rowlands D","Rhoose Surf Saving C.",Senior,"",27:53:38,27.9,"","",""
Kayak,Male,1983,"",1983,Civilian,45,"Thomasson M E & Thomasson A","Yealm Occasionals",Senior,"",27:58:51,28.0,"","",""
Kayak,Male,1983,"",1983,Civilian,46,"Jones N H & Davies T R","Home Office ",Senior,"",28:01:08,28.0,"","",""
Kayak,Male,1983,"",1983,Civilian,47,"Trudgeon K T & Aylward R G","Endeavour ",Senior,"",28:02:17,28.0,"","",""
Kayak,Male,1983,"",1983,Civilian,48,"Gooding P J & Jones A1","Batchworth Sea Scouts & Ricky Sea Scouts",Senior,"",28:12:38,28.2,"","",""
Kayak,Male,1983,"",1983,Civilian,52,"Tomlinson K J & Ryan P J","Army Apprentices College, Chepstow",Junior,"",28:19:22,28.3,"","",""
